site,buyer_city,buyer_id,package,destination_id,destination_type,regency_country,regency_market,regency_cluster
2,22611,2200,1,8266,1,50,411,30
2,995,2200,0,12183,6,50,636,98
2,995,2200,0,669,3,50,212,86
28,45619,2202,1,8267,1,50,675,9
8,48862,2203,0,8257,1,63,1108,9
17,3392,2211,0,55221,6,204,941,53
24,5151,2227,0,669,3,50,212,44
24,10474,2227,0,23237,1,106,756,30
24,10474,2227,0,23237,1,106,330,30
24,5224,2227,0,8822,1,130,91,12
2,49272,2232,0,12270,6,50,663,98
24,1210,2233,0,19547,6,106,107,59
24,1210,2233,0,1128,3,106,758,62
13,6258,2236,0,8239,1,50,407,62
13,6258,2236,0,12261,6,50,412,98
13,6258,2236,0,8218,1,50,743,46
13,6258,2236,0,367,1,50,745,44
2,38090,2237,0,18464,1,70,1911,3
2,36857,2237,0,12445,5,50,679,98
2,38090,2237,0,27504,1,50,1325,36
2,38090,2237,0,8266,1,50,411,46
28,22836,2240,1,8253,1,70,19,30
28,24714,2240,1,8862,1,204,1466,61
34,3396,2252,0,1865,3,198,392,62
37,1393,2260,0,2556,3,135,281,62
23,21444,2264,1,23856,1,105,889,82
23,21444,2264,1,8788,1,77,1880,36
34,6802,2273,0,26386,6,198,1190,20
2,47357,2292,0,12150,1,50,420,46
2,34423,2292,0,15430,1,50,534,12
2,2058,2292,1,27186,1,50,439,85
2,76,2292,0,15934,5,50,1158,38
2,34423,2292,0,8219,1,50,688,16
2,36715,2292,0,25734,1,50,730,36
2,9683,2303,0,19363,1,50,585,62
26,51733,2309,1,1114,1,8,122,85
26,38000,2309,0,22117,6,8,116,9
8,2817,2325,0,21816,6,63,1108,67
24,28685,2331,0,8288,1,198,399,62
24,28685,2331,0,23507,6,70,19,20
24,26089,2331,0,23276,6,70,133,62
24,28685,2331,0,23237,1,106,756,53
24,28685,2331,0,8822,1,130,91,82
24,46051,2334,0,20258,6,151,69,40
24,28707,2334,0,1398,3,141,1240,62
24,28707,2334,0,21762,3,182,795,99
24,28707,2334,0,20220,6,182,46,58
13,39877,2342,0,8267,1,50,675,46
13,47997,2342,0,17870,3,204,1397,43
13,56488,2342,0,8420,6,144,24,81
24,5703,2354,0,436,3,99,1000,62
24,5224,2354,0,8267,1,50,675,46
24,4699,2363,1,20408,1,82,228,43
24,4699,2363,1,18569,1,182,83,62
24,5224,2363,0,8255,1,77,20,64
24,41641,2363,0,8788,1,77,2,43
24,41641,2363,0,112,6,204,1540,46
24,41641,2363,0,8740,1,105,12,46
2,22664,2375,0,448,1,115,159,29
2,11000,2375,0,11835,1,50,633,3
24,13529,2395,0,21080,6,106,108,53
2,27251,2396,0,30429,4,50,690,60
24,5224,2398,0,8282,1,126,232,46
13,56153,2411,1,8739,1,144,4,83
13,56153,2411,0,59401,6,144,7,5
13,56153,2411,0,22610,6,144,1376,62
13,56153,2411,0,20953,6,144,1393,89
7,43175,2413,0,22610,6,144,1376,62
23,29254,2422,1,12051,1,170,773,61
13,43387,2424,1,21435,6,26,40,58
24,5224,2458,0,8279,1,50,1230,46
24,5224,2458,0,8250,1,50,628,46
24,5224,2458,0,5364,3,106,754,62
24,4420,2465,1,8220,1,182,46,53
24,3169,2465,1,11815,1,5,1701,3
33,42328,2467,0,14965,1,50,451,67
11,16433,2471,0,26014,6,198,954,62
11,16433,2471,0,43584,1,198,386,85
11,13320,2471,0,41557,6,198,395,60
24,28685,2481,0,48157,6,126,232,53
24,26089,2481,0,46379,1,14,823,53
24,26089,2481,0,8242,1,171,61,3
37,538,2486,0,18476,1,70,1930,67
24,21784,2488,0,8747,1,106,107,36
46,11261,2499,1,12828,5,162,1490,85
24,5224,2511,0,8740,1,105,12,40
24,5224,2511,0,19162,6,70,19,82
35,39150,2512,0,8819,1,168,1242,99
35,14566,2512,0,8242,1,171,61,29
2,53377,2515,0,12239,6,50,682,53
2,13381,2515,0,1012,1,50,532,62
24,3015,2516,1,8859,1,50,212,99
24,3015,2516,0,8281,1,50,663,46
24,3015,2516,0,8288,1,198,399,46
2,42284,2519,0,23479,6,70,19,67
2,42284,2519,0,8806,1,105,1533,46
2,42284,2519,0,8217,1,34,43,10
2,42284,2519,0,8286,1,63,1258,9
2,47287,2526,1,8230,1,50,637,46
2,47287,2526,1,8267,1,50,675,9
13,49374,2530,1,8862,1,204,1466,99
13,1850,2530,1,12051,1,170,773,3
23,8841,2535,0,23825,1,105,1846,30
11,39188,2542,0,8798,1,198,374,46
11,39188,2542,0,1865,3,198,392,67
24,352,2559,0,22371,6,126,266,62
24,5224,2559,0,31166,4,144,4,3
24,5224,2559,0,23712,6,111,244,62
2,51396,2564,0,20254,6,105,1854,28
24,5224,2573,0,8240,1,79,16,36
24,3169,2573,0,8747,1,106,107,99
8,53780,2577,0,8184,6,63,1258,20
23,28154,2579,0,2169,3,70,1914,62
24,38960,2583,0,19520,1,77,154,82
24,38960,2583,0,18783,1,77,1887,62
24,38960,2583,0,8817,1,77,132,11
24,38960,2583,0,8255,1,77,20,11
24,38960,2583,0,8505,6,106,107,5
30,56440,2590,0,30414,6,151,70,51
30,56440,2590,0,8792,1,34,55,43
2,22753,2601,1,11923,1,80,204,99
24,4699,2610,0,6581,6,171,61,53
2,2086,2613,1,1560,1,163,1935,62
2,42300,2613,1,8254,1,50,365,99
2,35390,2613,0,8268,1,50,682,16
23,8841,2614,0,8747,1,106,107,11
23,8841,2614,0,8744,1,106,108,11
23,8841,2614,0,21501,3,208,1274,43
28,2407,2619,0,24353,6,5,44,86
13,53663,2631,1,23253,1,70,762,53
24,5224,2631,0,39319,4,182,86,78
17,50820,2635,0,8253,1,70,19,64
13,40631,2640,0,35860,1,50,1010,3
13,5420,2640,0,49089,6,50,685,53
13,33092,2640,0,23856,1,105,889,62
37,50820,2641,0,24835,1,50,832,53
37,24435,2641,0,172,1,50,744,46
37,6994,2641,0,8250,1,50,628,36
37,50820,2641,0,25126,6,50,656,62
37,41949,2641,0,24860,6,50,673,62
24,3169,2651,1,8267,1,50,675,82
13,13318,2670,1,8253,1,70,19,64
25,4924,2678,0,5497,1,182,79,82
25,4924,2678,0,20225,6,182,46,78
2,48862,2684,0,8813,1,107,186,46
2,19302,2689,0,8254,1,50,365,30
2,13087,2702,0,12206,6,50,628,46
2,5938,2702,0,12175,6,50,366,46
2,43520,2702,0,5405,6,8,126,82
2,53485,2706,0,8278,1,50,368,38
2,53485,2706,0,8254,1,50,365,38
2,21177,2710,0,8291,1,50,191,46
2,21177,2710,0,1531,3,50,365,62
2,41898,2710,0,8267,1,50,675,46
2,31371,2710,0,12270,6,50,663,53
2,41898,2710,0,5950,3,198,399,67
2,18037,2710,0,11620,1,50,369,3
2,2876,2718,0,44079,1,50,909,60
23,29254,2724,0,8407,6,144,4,36
27,3824,2728,0,8282,1,126,232,62
27,11261,2728,0,874,1,99,1034,62
2,51299,2743,0,11976,1,50,664,46
2,50882,2743,0,3727,3,50,640,62
2,44096,2745,0,12206,6,50,628,46
33,38255,2746,0,8268,1,50,682,46
2,52415,2755,0,60704,6,50,406,53
2,8198,2756,0,8250,1,50,628,29
28,24714,2756,1,8739,1,144,4,46
2,24103,2756,0,12826,5,50,1230,46
2,49258,2764,0,12826,5,50,1230,46
13,46609,2766,1,8745,1,204,27,97
37,9206,2769,0,11973,1,198,1228,36
37,9206,2769,0,7991,3,198,1165,57
37,9206,2769,0,25540,6,50,561,20
37,33705,2769,0,25611,1,50,562,67
37,49765,2769,0,8223,1,50,690,46
17,3392,2784,0,22616,6,204,1452,20
8,53576,2787,0,20414,6,63,1258,89
2,24825,2793,0,8279,1,50,1230,16
2,2086,2810,1,8740,1,105,12,46
2,23459,2817,0,3538,3,50,929,62
2,28643,2818,1,8250,1,50,628,97
2,28643,2818,0,8260,1,50,701,16
2,32474,2819,0,12556,5,50,409,46
24,24045,2839,1,33390,6,105,12,43
24,5703,2840,0,268,1,99,1033,46
2,47869,2845,0,8230,1,50,637,9
28,22836,2849,1,23825,1,105,1846,53
24,5224,2851,0,8747,1,106,107,11
2,26232,2857,0,52325,4,50,627,60
2,26232,2857,0,9145,1,50,364,64
2,26232,2857,0,24337,6,50,369,36
8,29226,2864,0,8789,1,63,962,62
2,48862,2868,0,64925,6,50,688,60
33,42328,2871,0,12924,5,89,811,85
37,41949,2873,0,1391,1,50,1203,62
2,56136,2878,0,468,1,48,153,82
2,25671,2878,0,8267,1,50,675,16
2,56136,2878,0,8293,1,46,39,11
24,5354,2893,0,47938,6,130,91,78
23,29254,2894,1,33400,1,77,1882,82
24,4792,2904,0,20408,1,82,228,67
35,14566,2905,0,25800,6,50,696,85
35,14566,2905,0,11620,1,50,369,20
24,44012,2909,0,669,3,50,212,62
24,3169,2910,0,43204,6,106,106,36
24,9527,2910,0,1604,3,54,1285,62
13,13218,2910,0,8260,1,50,701,62
2,25722,2917,0,8224,1,135,278,16
8,50446,2918,0,8236,1,50,656,9
24,53800,2927,0,26022,6,198,397,62
24,5703,2927,1,8822,1,130,91,12
37,54246,2928,0,8804,1,70,134,50
37,54246,2928,1,20147,1,111,244,67
8,46398,2934,0,11937,3,63,974,2
24,3169,2936,0,12533,5,88,1032,31
24,5703,2938,0,23482,6,70,19,82
24,4699,2938,0,12247,6,204,27,18
24,25441,2952,0,8281,1,50,663,62
2,18085,2965,0,8278,1,50,368,30
2,46296,2969,0,26965,6,50,410,36
2,43456,2969,0,390,1,50,842,62
2,43456,2969,0,8265,1,50,647,46
2,43456,2969,0,11921,1,50,634,46
28,39905,2973,1,8289,1,107,36,69
8,54628,2977,0,12206,6,50,628,20
8,54628,2977,0,44108,1,63,1023,53
24,6139,2978,0,4992,1,110,72,82
13,25836,2992,0,8739,1,144,4,36
24,31889,2994,0,8743,1,144,24,43
24,47814,2994,0,8739,1,144,4,36
24,47814,2994,0,24564,6,107,186,62
24,5224,2994,0,21592,6,144,1323,86
2,429,2996,0,23719,6,22,245,36
24,5224,3011,0,8744,1,106,108,2
24,5224,3011,0,369,3,50,456,44
24,5224,3011,0,8267,1,50,675,46
24,5224,3011,0,863,3,106,330,62
24,5224,3011,0,19550,6,106,107,59
24,5224,3011,0,8253,1,70,19,62
24,5224,3011,0,54863,6,50,871,53
24,5224,3011,0,11332,1,50,580,3
24,5224,3011,0,25114,6,50,480,85
24,5224,3011,0,65450,5,63,1687,53
24,5224,3011,0,8242,1,171,61,61
24,5224,3011,0,26419,6,198,399,85
24,5224,3011,0,20414,6,63,1258,85
24,5224,3011,0,8822,1,130,91,12
24,5224,3011,0,53146,1,141,1195,53
24,5224,3011,0,635,1,162,1039,44
28,32491,3015,0,24442,6,68,288,85
28,32491,3015,0,20813,6,70,312,85
28,32491,3015,0,23308,6,70,309,62
28,32491,3015,0,25116,1,4,151,36
30,56440,3028,0,43199,1,106,106,30
30,56440,3028,0,31745,4,106,107,44
2,43805,3033,0,12826,5,50,1230,46
2,4979,3033,0,27377,6,50,463,36
2,4979,3033,1,11319,1,50,681,62
2,4979,3033,0,27819,6,50,690,36
24,15933,3050,0,14127,4,50,682,85
24,7203,3050,0,3072,3,50,366,62
24,3169,3055,1,8822,1,130,91,12
24,2332,3056,0,1755,3,104,96,82
24,2332,3056,0,20734,6,104,1003,85
24,3169,3057,0,43150,1,151,75,11
2,48862,3065,1,8254,1,50,365,9
2,48862,3065,0,12206,6,50,628,46
2,48862,3065,1,11373,1,128,1400,78
13,52874,3067,1,243,1,206,1436,46
7,43175,3067,1,8743,1,144,24,46
7,43175,3067,0,25401,1,15,1534,36
24,5224,3068,0,12132,1,50,366,3
24,28951,3069,0,20225,6,182,46,5
2,23659,3070,0,41550,6,198,403,46
2,47117,3070,0,12257,6,51,1509,46
2,47117,3070,0,28558,6,50,704,62
2,55281,3070,0,46375,1,147,143,82
23,385,3073,0,20209,6,105,22,30
24,53800,3076,1,8254,1,50,365,46
34,50446,3082,0,8270,1,198,390,46
34,50446,3082,0,25986,6,198,380,62
34,50446,3082,0,25927,1,198,957,53
2,3279,3087,0,27478,6,50,647,36
2,12642,3087,0,8239,1,50,407,30
2,12642,3087,0,12206,6,50,628,46
2,7004,3087,0,8291,1,50,191,46
24,6624,3088,0,22930,1,45,2076,53
24,6624,3088,0,8803,1,151,69,21
24,6624,3088,0,8276,1,50,661,46
24,26212,3088,0,8803,1,151,1236,46
24,26212,3088,0,8819,1,168,1242,46
37,19647,3091,0,17823,1,105,770,38
2,9189,3094,0,55715,6,50,699,53
24,5224,3095,0,11629,1,198,370,38
24,5224,3095,0,26419,6,198,399,85
24,18219,3097,0,21311,6,130,91,62
24,18219,3097,0,48528,6,130,1386,53
24,18219,3097,0,51615,1,130,66,43
24,5224,3097,0,51689,1,130,1384,53
2,36345,3098,0,21403,6,8,121,67
2,16212,3098,0,27171,6,50,596,36
37,2058,3110,0,8245,1,22,245,64
37,2058,3110,0,53922,3,208,951,53
24,5703,3113,0,13094,3,50,212,3
24,13009,3119,0,21311,6,130,91,62
27,11261,3125,0,52338,4,82,231,53
2,8159,3130,0,28580,6,50,548,36
2,46129,3131,0,8250,1,50,628,46
24,41641,3141,1,8253,1,70,19,64
24,43576,3144,0,8242,1,171,61,3
30,39874,3146,0,43130,1,63,1001,85
37,22970,3148,0,1966,3,70,1921,62
25,4924,3159,0,22374,6,126,264,62
37,48733,3165,0,18633,6,68,275,43
37,48733,3165,0,20001,6,105,772,67
37,48733,3165,0,23342,6,70,308,62
8,9353,3192,0,8807,1,63,1193,62
24,35087,3197,0,51615,1,130,66,43
23,2096,3199,1,8741,1,144,13,62
23,29254,3199,0,46207,3,105,1818,53
23,2096,3199,0,22269,6,105,1855,62
23,2096,3199,0,23908,6,105,1497,62
24,39770,3203,0,8242,1,171,61,3
8,53780,3212,1,12598,5,151,69,16
8,53780,3212,0,24606,6,151,80,62
8,15015,3220,0,13096,4,50,212,46
23,44139,3221,0,12641,5,204,1478,31
23,45090,3221,1,8260,1,50,701,9
23,25623,3221,0,8221,1,99,47,5
23,25623,3221,0,20409,6,105,22,43
24,28951,3228,0,8242,1,171,61,3
24,28951,3228,0,4992,1,110,72,82
24,43268,3246,0,8220,1,182,46,68
24,43268,3246,0,12545,5,182,83,59
37,16287,3252,0,25967,6,70,134,46
37,16287,3252,0,8253,1,70,19,35
37,46591,3262,0,14206,4,70,19,67
23,2096,3267,0,24831,6,50,587,62
23,48181,3267,0,14984,1,50,1457,60
24,45899,3272,1,8819,1,168,1242,46
24,5703,3272,0,635,1,162,1039,86
24,5703,3272,0,8241,1,162,1490,9
28,13506,3273,1,8285,1,21,32,64
25,4924,3278,0,20330,1,126,266,67
25,4924,3278,0,14908,1,88,1032,67
2,25538,3283,0,11621,1,50,703,3
2,25538,3283,0,8267,1,50,675,9
2,25538,3283,0,12471,5,48,153,82
17,23594,3285,0,23718,6,22,245,62
17,9269,3285,0,47843,1,135,277,85
17,9269,3285,0,12006,1,50,544,3
17,9269,3285,0,28650,6,50,1516,62
17,9269,3285,0,8829,1,50,693,99
17,9269,3285,0,3575,3,50,691,62
24,1210,3289,0,8220,1,182,46,13
35,14566,3290,1,11815,1,5,1701,61
2,48862,3295,0,8254,1,50,365,9
2,48862,3295,0,8278,1,50,368,9
2,30310,3295,0,8262,1,198,384,16
2,30310,3295,0,8279,1,50,1230,16
2,48862,3295,0,24687,6,50,993,36
2,44951,3295,0,12206,6,50,628,46
2,48862,3295,0,11569,1,50,623,9
2,48862,3295,0,8287,1,198,397,9
24,5703,3300,1,14908,1,88,1032,67
24,40722,3305,0,23237,1,106,756,53
24,55974,3305,1,8269,1,11,26,64
24,51843,3305,0,2086,3,11,1,43
24,30952,3305,0,51615,1,130,66,43
37,54980,3307,0,11854,1,50,700,61
2,30924,3314,0,8268,1,50,682,16
2,42300,3323,0,25863,6,50,541,36
2,18582,3323,0,12181,6,50,350,46
2,28654,3334,1,8250,1,50,628,97
35,14566,3338,0,40401,4,171,61,58
2,18876,3346,0,12372,5,50,690,98
2,18876,3346,0,12009,1,50,680,3
2,31132,3347,0,8831,1,50,655,64
34,14703,3348,1,12619,5,50,214,46
34,21728,3348,0,24160,1,198,387,53
34,21728,3348,0,8250,1,50,628,9
34,14703,3348,0,12908,5,45,2076,85
17,53899,3353,1,9927,1,170,11,41
8,31206,3372,0,20038,6,87,58,90
8,22219,3373,0,34219,4,63,1473,62
17,3392,3378,0,6607,3,50,969,62
24,13009,3387,0,8240,1,79,16,35
24,3169,3387,0,12422,5,36,1613,31
2,14762,3395,0,22975,6,125,177,93
2,11724,3403,0,8287,1,198,397,9
2,11724,3403,0,8287,1,198,400,9
28,35892,3403,0,1889,3,198,963,62
28,35892,3403,0,26386,6,198,1190,85
2,2086,3403,0,22238,6,77,2,43
2,40105,3403,0,20225,6,182,46,22
2,18212,3419,0,27791,6,50,1298,36
34,27655,3436,0,26472,6,198,387,85
34,27655,3436,0,26410,6,198,399,85
2,10314,3445,0,8266,1,50,411,9
34,44764,3458,0,25993,1,198,1177,53
2,12346,3462,0,8267,1,50,675,9
34,12328,3466,0,17672,6,50,682,3
2,28063,3471,0,35991,6,50,368,60
2,28063,3471,0,30038,4,50,366,60
2,28063,3471,0,8250,1,50,628,37
2,28063,3471,0,25185,6,50,556,36
2,43604,3473,0,8268,1,50,682,9
2,28620,3482,0,1531,3,50,365,62
2,42563,3483,0,375,1,119,2063,86
2,49904,3486,0,11998,1,50,670,46
2,49910,3492,0,32544,4,50,645,60
24,5224,3503,0,8282,1,126,232,9
24,6139,3503,0,669,3,50,212,86
13,7294,3513,0,21955,6,68,290,67
23,11794,3519,1,8799,1,46,1463,62
2,45320,3532,0,8241,1,162,1490,9
24,28707,3536,0,669,3,50,212,62
2,23706,3540,0,8250,1,50,628,9
2,47307,3542,0,28495,6,50,680,62
2,56137,3542,0,14966,1,50,446,3
2,43087,3543,1,8230,1,50,637,9
37,4924,3545,0,22728,1,196,1986,85
37,41949,3545,0,17924,1,71,102,82
2,28076,3549,0,8820,1,50,662,64
24,6139,3553,0,8747,1,106,107,64
24,6139,3553,0,44279,8,126,232,30
24,6139,3553,0,42231,1,126,265,85
2,50024,3556,1,8260,1,50,701,9
2,24103,3556,0,8223,1,50,1538,9
24,9527,3566,0,12548,5,50,212,46
11,1347,3590,0,8223,1,50,689,9
11,6009,3590,0,3127,3,50,623,62
24,5224,3597,0,26227,6,198,384,85
24,5224,3597,0,8270,1,198,390,9
24,5224,3597,0,26022,6,198,397,85
24,5224,3597,0,14875,1,198,750,67
24,5224,3597,0,8291,1,50,191,46
24,5224,3597,0,8271,1,50,696,9
24,5224,3597,0,24897,6,50,675,85
2,28950,3606,0,18380,7,105,892,85
2,28950,3606,0,53352,6,204,1466,53
8,50359,3610,0,4337,3,63,1146,44
2,2140,3616,0,26932,6,50,1116,62
2,54516,3618,1,8267,1,50,675,28
15,43647,3619,0,28610,6,22,245,62
24,28685,3630,0,19549,6,106,107,64
8,52020,3632,1,1725,1,182,1493,62
24,10474,3634,0,8822,1,130,91,12
24,10474,3634,0,8282,1,126,232,9
24,10474,3634,0,14908,1,88,1032,67
24,10474,3634,0,669,3,50,212,86
8,42519,3640,0,17673,1,34,341,38
2,20706,3645,1,8250,1,50,628,97
24,5431,3648,0,8220,1,182,46,25
24,8158,3648,0,26472,6,198,387,85
24,28685,3648,0,8289,1,107,36,8
24,28685,3648,0,8813,1,107,186,46
24,28685,3648,0,13994,6,169,28,18
28,36752,3656,0,21152,6,204,1772,85
24,5224,3657,1,8256,1,82,230,82
24,5703,3657,1,635,1,162,1039,86
24,5224,3657,1,8286,1,63,1258,82
24,28685,3667,0,24694,6,50,1241,85
24,5703,3667,0,8747,1,106,107,82
24,5703,3667,0,36777,4,106,759,62
37,41343,3668,1,53943,3,144,24,44
37,41343,3668,0,3404,6,70,306,67
37,12909,3668,1,8746,1,105,29,59
37,41343,3668,1,21593,6,144,1438,86
37,12909,3668,1,8790,1,199,5,36
2,54287,3670,0,61702,6,50,520,53
2,54287,3670,0,51340,1,50,539,53
2,54287,3670,0,24822,1,50,450,36
2,54287,3670,0,44976,1,50,1633,60
24,3169,3673,1,8220,1,182,46,59
24,5224,3677,0,1725,1,182,1493,62
37,41949,3694,0,23507,6,70,19,20
2,51941,3702,0,21441,1,203,1716,44
13,43387,3704,1,8790,1,199,5,46
2,16634,3706,0,8223,1,50,690,30
2,16634,3706,0,8811,1,198,391,64
2,10420,3712,0,27604,6,50,643,85
2,28561,3712,0,12193,6,50,406,53
2,55068,3712,0,12691,5,50,646,46
2,55068,3712,0,11835,1,50,633,9
2,25527,3712,0,12724,5,50,550,46
24,53800,3722,1,8256,1,82,230,9
24,5703,3728,0,8241,1,162,1490,9
25,4924,3732,0,8819,1,168,1242,62
25,4924,3732,0,8505,6,106,107,29
25,4924,3732,0,1544,1,42,1229,62
25,48761,3732,0,18779,5,106,156,29
25,29975,3732,0,21084,6,106,108,64
25,29975,3732,0,45037,6,99,95,36
25,29975,3732,0,19798,6,99,47,30
25,29975,3732,0,8818,1,99,88,82
24,5224,3734,0,8819,1,168,1242,62
24,3169,3734,0,21222,1,152,73,82
24,5224,3734,0,468,1,48,153,29
2,2058,3738,0,27598,6,50,642,36
24,3169,3741,0,8242,1,171,61,5
24,3169,3741,0,20323,6,126,232,85
24,5224,3750,0,669,3,50,212,86
24,3344,3753,0,8822,1,130,91,12
33,42328,3763,1,18569,1,182,83,82
2,48862,3763,0,22070,6,46,236,67
2,22284,3763,0,8293,1,46,39,25
2,30055,3766,0,61533,6,50,1241,60
24,17595,3780,0,8224,1,135,278,82
8,2133,3782,0,8853,1,63,1256,3
8,2133,3782,0,8795,1,63,966,3
24,20442,3809,0,12548,5,50,212,31
2,11878,3811,0,24557,6,50,970,62
2,49272,3826,0,12749,5,99,47,59
2,49272,3826,0,23534,6,50,1295,36
2,29783,3826,0,8747,1,106,107,11
24,5703,3833,0,8746,1,105,29,25
13,51107,3846,0,6387,1,170,1894,57
2,51846,3854,0,24945,6,198,750,30
28,33929,3865,0,28443,6,186,209,85
28,33929,3865,0,28440,6,174,405,85
28,33929,3865,0,24396,6,68,289,85
24,35087,3872,0,20225,6,182,46,33
24,3169,3872,0,51482,1,130,66,43
24,3169,3872,0,21311,6,130,91,78
2,31371,3874,0,10779,1,50,587,3
37,30767,3888,0,23507,6,70,19,30
37,34969,3888,0,23117,6,70,1931,85
37,6994,3888,0,53581,3,70,135,29
37,45626,3888,1,8215,1,208,951,46
2,53632,3895,0,52224,4,102,1522,53
2,53632,3895,0,475,3,23,1723,22
2,5938,3900,0,13228,4,50,365,46
2,3894,3907,0,18495,6,77,2,43
2,3894,3907,0,23718,6,22,245,36
37,51392,3910,0,33496,1,70,768,53
37,19647,3910,0,19296,3,70,1912,20
2,5938,3922,0,12826,5,50,1230,46
2,36508,3926,0,8268,1,50,682,9
36,17195,3939,0,8747,1,106,107,82
2,39955,3947,0,8238,1,31,155,5
2,36508,3947,0,25181,1,31,1918,36
2,39955,3947,0,12014,1,50,644,46
2,20516,3947,0,5662,1,50,577,67
34,14703,3958,0,19851,6,170,11,21
34,14703,3958,0,12051,1,170,773,20
34,14703,3958,0,8252,1,170,313,36
34,14703,3958,0,26390,6,198,401,85
34,14703,3958,0,65768,6,106,754,44
34,14703,3958,0,41886,1,106,255,20
13,13218,3960,0,8745,1,204,1614,85
28,2861,3962,0,58246,4,39,803,53
2,55446,3965,0,9630,3,63,1146,53
2,15020,3974,0,24919,6,50,676,62
28,52854,3981,1,8806,1,105,22,30
48,14539,3984,1,8819,1,168,1242,82
28,36456,3987,0,8268,1,50,682,99
28,37072,3990,1,11643,1,77,222,61
37,12684,4002,0,448,1,115,159,29
37,44781,4002,0,23856,1,105,889,67
37,45017,4002,0,18491,6,105,29,37
2,36886,4002,0,8745,1,204,27,38
24,5703,4004,0,8220,1,182,46,25
24,5224,4004,1,8254,1,50,365,82
2,26044,4009,0,6336,3,50,682,67
2,33025,4009,0,22983,6,70,1909,36
2,33025,4009,0,30337,1,70,10,97
2,13919,4009,0,8819,1,168,1242,64
2,42288,4009,0,8257,1,63,1108,9
2,42288,4009,0,20896,6,63,1258,85
2,41949,4009,0,12233,6,50,675,9
2,41949,4009,0,12576,5,50,676,46
2,41949,4009,0,18665,4,70,19,67
2,41949,4009,0,8283,1,50,414,9
2,49665,4009,1,8250,1,50,628,9
2,14566,4009,0,20225,6,182,46,2
2,18453,4009,0,20230,6,182,62,58
2,47997,4022,0,11569,1,50,623,9
37,41949,4025,1,8743,1,144,24,38
24,30083,4043,0,20324,6,126,232,85
11,46963,4047,0,23853,1,105,892,53
11,46963,4047,0,8862,1,204,1466,9
17,46388,4051,0,59282,4,204,27,6
11,21259,4061,0,1829,1,198,1037,62
2,49272,4081,0,12214,6,50,365,46
34,14012,4088,0,27606,6,50,643,85
11,27655,4105,0,25977,6,198,374,85
11,12291,4105,0,8288,1,198,399,92
2,25778,4112,1,8254,1,50,365,97
24,5703,4118,0,12215,6,50,365,31
24,20982,4119,0,51578,1,99,1081,53
24,19105,4119,0,45032,1,99,982,85
24,5703,4119,0,8247,1,0,1500,89
24,5703,4119,0,8823,1,0,1447,96
24,5703,4119,0,65114,6,0,798,44
13,38276,4132,0,21428,6,144,4,36
13,38276,4132,0,53940,3,77,20,82
13,38276,4132,0,12732,5,50,637,85
13,38276,4132,0,11812,1,50,538,61
13,38276,4132,0,27436,1,50,1672,36
13,38276,4132,0,5266,3,50,952,62
13,38276,4132,0,22658,6,144,1374,62
13,52320,4132,0,8245,1,22,245,9
13,38276,4132,0,2717,3,144,1594,67
13,38276,4132,0,17834,1,144,1020,38
13,38276,4132,0,23974,1,77,1884,36
13,38276,4132,0,21148,6,204,1756,85
2,54955,4152,0,25658,1,50,483,36
2,54955,4152,0,17563,1,50,1235,3
2,51467,4152,1,8260,1,50,701,9
2,5938,4157,0,8279,1,50,1230,29
11,27655,4162,0,26394,6,198,932,85
11,27655,4162,1,8272,1,50,659,85
24,51672,4165,0,8242,1,171,61,64
24,5703,4173,0,23482,6,70,19,82
37,45054,4178,0,23185,6,70,135,29
37,45054,4178,0,8745,1,204,27,25
24,5703,4184,0,6305,1,106,136,29
24,5224,4184,0,21084,6,106,108,25
24,5224,4184,0,19549,6,106,107,53
24,5224,4184,0,23237,1,106,756,85
2,46756,4185,0,6499,3,50,676,67
2,46756,4185,0,26242,6,198,391,36
2,46756,4185,1,8791,1,8,110,46
24,18857,4194,0,21588,6,144,24,20
24,5224,4194,0,8818,1,99,88,36
24,5224,4194,0,8254,1,50,365,62
24,5224,4194,0,20768,6,104,1003,85
24,5224,4194,0,8241,1,162,1490,62
24,5224,4194,0,769,3,202,171,3
24,5224,4211,1,18569,1,182,83,62
24,55529,4212,1,8250,1,50,628,28
2,53327,4212,0,47536,4,50,553,60
24,5703,4216,0,8859,1,50,212,62
15,40448,4224,0,41889,6,106,255,30
24,5224,4225,0,1744,3,139,803,62
24,5224,4225,0,18788,1,203,253,67
37,25671,4242,0,3010,3,70,19,61
37,25671,4242,0,8788,1,77,2,43
24,5703,4267,0,20113,6,5,1701,85
24,5703,4267,0,20117,6,5,44,92
8,15737,4272,0,48121,4,70,1928,60
28,35892,4278,0,8739,1,144,4,57
24,3169,4281,0,61386,6,126,264,53
24,3169,4281,0,6581,6,171,61,53
24,5703,4281,0,8822,1,130,91,12
24,3169,4281,0,22286,6,77,1887,85
24,12805,4281,0,19945,6,99,88,12
24,3169,4281,0,48157,6,126,232,53
24,5703,4281,0,14908,1,88,1032,67
37,45054,4282,0,8823,1,0,1447,96
24,5224,4290,1,8240,1,79,16,46
2,36508,4297,1,13607,4,50,1230,98
13,56153,4298,0,32070,4,105,1849,62
13,56153,4298,0,8221,1,99,47,30
13,56153,4298,0,8822,1,130,91,29
24,4463,4306,0,13094,3,50,212,3
28,35655,4306,1,8788,1,77,2,43
